date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-07-12,1398.64,1411.35,1391.46,1404.15,2338634.0,3451132648.0,1256197800.0,0.0018616765608091338
2024-07-15,1395.78,1412.87,1395.78,1400.43,1917626.0,2835374730.0,1256197800.0,0.00152653188852902
2024-07-16,1401.48,1407.17,1391.08,1401.48,2031644.0,2998367128.0,1256197800.0,0.0016172962570066593
2024-07-17,1401.57,1427.11,1395.8,1425.59,3431101.0,5115680654.0,1256197800.0,0.0027313381698328082
2024-07-18,1423.79,1438.51,1417.17,1421.9,2887039.0,4337214601.0,1256197800.0,0.002298235994363308
2024-07-19,1415.54,1451.97,1409.08,1448.59,3894291.0,5888615145.0,1256197800.0,0.00310006194884277
2024-07-22,1448.03,1452.73,1416.34,1423.31,2854321.0,4300813310.0,1256197800.0,0.002272190733019911
2024-07-23,1423.31,1425.21,1381.54,1381.54,3094396.0,4555460198.0,1256197800.0,0.0024633031517807148
2024-07-24,1376.98,1389.8,1362.55,1367.31,2412255.0,3490200973.0,1256197800.0,0.0019202827771231568
2024-07-25,1367.31,1374.89,1348.31,1358.26,2834656.0,4054086714.0,1256197800.0,0.002256536351202016
2024-07-26,1358.26,1365.13,1339.66,1350.38,3235379.0,4594928574.0,1256197800.0,0.0025755330888177007
2024-07-29,1343.56,1350.19,1327.41,1327.43,3086907.0,4342610100.0,1256197800.0,0.002457341511026369
2024-07-30,1316.0,1320.07,1292.57,1310.31,5177904.0,7103491566.0,1256197800.0,0.004121885900452938
2024-07-31,1303.77,1355.21,1303.77,1349.52,4327232.0,6098149721.0,1256197800.0,0.0034447059213127103
2024-08-01,1346.4,1348.3,1314.79,1316.17,3203810.0,4470988088.0,1256197800.0,0.002550402492346349
2024-08-02,1304.25,1326.44,1304.25,1315.5,2192769.0,3041726372.0,1256197800.0,0.0017455602931321804
2024-08-05,1318.75,1354.0,1315.56,1338.82,3773607.0,5327127147.0,1256197800.0,0.0030039910912119092
2024-08-06,1350.2,1352.1,1323.63,1333.78,2744433.0,3860735014.0,1256197800.0,0.0021847140633425724
2024-08-07,1334.54,1350.19,1327.7,1344.03,2062221.0,2910580747.0,1256197800.0,0.0016416371689235564
2024-08-08,1339.76,1375.06,1337.86,1358.45,2513082.0,3592705430.0,1256197800.0,0.002000546410764292
2024-08-09,1386.31,1394.83,1364.26,1364.26,3013849.0,4368705515.0,1256197800.0,0.0023991834725391177
2024-08-12,1357.8,1370.14,1354.55,1363.59,1363203.0,1956573438.0,1256197800.0,0.0010851818081515506
2024-08-13,1360.65,1362.55,1340.72,1351.16,1630843.0,2317037756.0,1256197800.0,0.001298237427258669
2024-08-14,1351.16,1352.96,1340.73,1341.94,1341431.0,1898377426.0,1256197800.0,0.0010678501427084173
